,name,year,quarter,sector,Relative Return,유동자산 변화율,금리 변화율,유동부채 변화율,실업률 변화율,당기순이익(손실) 변화율,이익잉여금 변화율,Label,Code
12,유한양행,2022,Q2,헬스케어,0.055315837352818226,-0.03469491143541803,0.2746673361787626,-0.12041528267870116,-0.1428571428571429,-0.7839066223015452,0.010316175491482893,0.018610835921721084,000100
12,일동제약,2022,Q2,헬스케어,-0.24931722124724742,-0.18445236435839207,0.2746673361787626,-0.2953504320849938,-0.1428571428571429,-1.5403976925971108,-0.010023660334367301,-0.22730846938527113,000230
12,동아쏘시오홀딩스,2022,Q2,헬스케어,0.09800961785699948,-0.3262269778061583,0.2746673361787626,0.19817875205334712,-0.1428571428571429,-1.2897300559765428,-0.015220679837598228,-0.04422912612361249,000640
12,부광약품,2022,Q2,헬스케어,-0.059055115211663546,-0.015159380548446344,0.2746673361787626,-0.15573070027536373,-0.1428571428571429,-3.636067395838249,0.005281148484232556,-0.13950834992363,003000
12,영진약품,2022,Q2,헬스케어,-0.16226462242994275,0.025746485809193143,0.2746673361787626,-0.14234791837120486,-0.1428571428571429,-0.02622444490347353,-1.0157041138233083,-0.19216797519823928,003520
12,녹십자,2022,Q2,헬스케어,-0.004640842324293175,0.03044703050309505,0.2746673361787626,0.003184955600087358,-0.1428571428571429,2.9897941263359136,0.021747135252938365,-0.21901211677481514,006280
12,일양약품,2022,Q2,헬스케어,0.06076938947630595,0.013021934195024842,0.2746673361787626,0.0008213142442439203,-0.1428571428571429,-0.7118217925231718,0.1039181637468618,-0.19433139479695985,007570
12,서흥,2022,Q2,헬스케어,0.07625257932255312,-0.1935914385651366,0.2746673361787626,-0.277919571811181,-0.1428571428571429,-0.324332702735717,0.025130901065968603,-0.02739839965851131,008490
12,광동제약,2022,Q2,헬스케어,0.04427132528247556,0.07272251559098253,0.2746673361787626,0.18926040584787684,-0.1428571428571429,0.012180841930301556,0.011638069626423775,-0.07497466965076101,009290
12,대웅제약,2022,Q2,헬스케어,0.10015367822365204,0.0642306811892921,0.2746673361787626,-0.1253017136565281,-0.1428571428571429,0.1838466041788649,0.040507467707814104,-0.10600496073427504,069620
12,한미약품,2022,Q2,헬스케어,0.10682624900382529,-0.12349286977845397,0.2746673361787626,-0.039504028504800726,-0.1428571428571429,-0.48350531552109266,0.05272852639385772,-0.13993765977515552,128940
12,동아에스티,2022,Q2,헬스케어,-0.045443421874404526,-0.03747688891157053,0.2746673361787626,-0.09094129590449918,-0.1428571428571429,0.7465585673389172,0.01642428127326978,0.038819261367116956,170900
12,종근당,2022,Q2,헬스케어,0.0404391585526802,0.036183464625873185,0.2746673361787626,0.1021086191238425,-0.1428571428571429,0.4244531427324536,0.08809765168916406,-0.043965937339236594,185750
