code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
660,SK하이닉스,정보기술,2015,Q4,2016-03-30,"8,421,984,000,000","20,320,214,000,000","28,742,198,000,000","4,750,892,000,000","3,308,841,000,000","8,059,733,000,000","13,614,710,000,000","20,682,465,000,000",18780792000000.0,5076507000000.0,5002479000000.0,4019080000000.0,,,,,,,,,,,,,
3550,LG,정보기술,2015,Q4,2016-03-30,"333,349,000,000","7,875,416,000,000","8,208,765,000,000","134,819,000,000","143,511,000,000","278,330,000,000","4,620,921,000,000","7,930,435,000,000",574117000000.0,394822000000.0,400562000000.0,345915000000.0,,,,,,,,,,,,,
4710,한솔테크닉스,정보기술,2015,Q4,2016-03-30,"91,702,233,410","347,719,445,099","439,421,678,509","102,104,885,632","104,681,708,257","206,786,593,889","357,434,540","232,635,084,620",519929470481.0,8267419007.0,3961327310.0,2867401752.0,"110,549,390,000",,,,,,,,,,,,
5930,삼성전자,정보기술,2015,Q4,2016-03-30,"67,002,055,000,000","101,967,575,000,000","168,969,630,000,000","29,630,488,000,000","2,910,887,000,000","32,541,375,000,000","143,629,177,000,000","136,428,255,000,000",135205045000000.0,13398215000000.0,14352617000000.0,12238469000000.0,,,,,,,,,,,,,
6400,삼성SDI,정보기술,2015,Q4,2016-03-30,"3,473,781,557,850","11,183,004,952,357","14,656,786,510,207","2,473,160,239,921","1,383,033,484,073","3,856,193,723,994","4,867,904,004,436","10,800,592,786,213",6680135828651.0,-204822385805.0,-227199453273.0,-141934840632.0,"356,712,130,000",,,,,,,,,,,,
8060,대덕전자,정보기술,2015,Q4,2016-03-30,"288,629,974,620","236,776,897,289","525,406,871,909","67,033,955,352","2,182,867,021","69,216,822,373","34,477,409,096","456,190,049,536",512596613599.0,26807441773.0,40120356940.0,30599487242.0,"24,398,150,000",,,,,,,,,,,,
9150,삼성전기,정보기술,2015,Q4,2016-03-30,"2,025,557,321,811","3,297,287,991,926","5,322,845,313,737","809,825,373,490","446,919,502,688","1,256,744,876,178",,"4,066,100,437,559",5297402353460.0,1565394093.0,236747906935.0,118432190852.0,"388,003,400,000",,,,,,,,,,,,
11070,LG이노텍,정보기술,2015,Q4,2016-03-30,"1,506,662,499,458","2,092,090,153,166","3,598,752,652,624","1,215,028,042,029","823,220,694,615","2,038,248,736,644","291,726,708,826","1,560,503,915,980",5691346072943.0,184135101845.0,53396128944.0,43578085800.0,,,,,,,,,,,,,
18260,삼성에스디에스,정보기술,2015,Q4,2016-03-30,"2,731,868,723,692","2,553,205,913,975","5,285,074,637,667","949,518,710,964","68,351,008,793","1,017,869,719,757","3,075,651,418,853","4,267,204,917,910",4352976599247.0,339767216182.0,468384288479.0,350251400716.0,"38,688,900,000",,,,,,,,,,,,
20150,일진머티리얼즈,정보기술,2015,Q4,2016-03-30,"123,497,000,000","193,809,000,000","317,306,000,000","51,550,000,000","18,675,000,000","70,225,000,000","34,434,000,000","247,081,000,000",257670000000.0,6307000000.0,-53773000000.0,-67486000000.0,"19,600,000,000",,,,,,,,,,,,
29530,신도리코,정보기술,2015,Q4,2016-03-30,"605,412,632,782","259,656,086,375","865,068,719,157","32,124,473,719","12,234,942,005","44,359,415,724","668,660,837,324","820,709,303,433",474963360053.0,7063329609.0,20801716345.0,14301808886.0,"50,400,145,000",,,,,,,,,,,,
34220,LG디스플레이,정보기술,2015,Q4,2016-03-30,"8,246,330,000,000","11,964,363,000,000","20,210,693,000,000","6,505,979,000,000","2,375,131,000,000","8,881,110,000,000","7,289,333,000,000","11,329,583,000,000",25856426000000.0,770856000000.0,1181626000000.0,968209000000.0,,,,,,,,,,,,,
34730,SK,정보기술,2015,Q4,2016-03-30,"741,070,000,000","16,852,013,000,000","17,593,083,000,000","1,509,637,000,000","4,601,769,000,000","6,111,406,000,000","6,736,539,000,000","11,481,677,000,000",,252718000000.0,6350983000000.0,5821064000000.0,,,,,,,,,,,,,
42700,한미반도체,정보기술,2015,Q4,2016-03-30,"108,768,706,547","132,614,756,297","241,383,462,844","25,812,216,965","5,615,378,780","31,427,595,745","179,401,970,699","209,955,867,099",117791353740.0,23346709861.0,27150098450.0,20894749279.0,,,,,,,,,,,,,
66570,LG전자,정보기술,2015,Q4,2016-03-30,"8,268,810,000,000","17,597,565,000,000","25,866,375,000,000","9,750,390,000,000","7,154,976,000,000","16,905,366,000,000","5,046,104,000,000","8,961,009,000,000",28368428000000.0,-17537000000.0,-265823000000.0,-355839000000.0,"904,169,000,000",,,,,,,,,,,,
